AGE,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,CNT_CHILDREN,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,OCCUPATION_TYPE,EMPLOYMENT_YEARS,Approval_Status
25,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Drivers,5,Approved
25,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Drivers,5,Approved
25,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Drivers,5,Approved
25,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Drivers,5,Approved
25,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Drivers,5,Approved
25,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Drivers,5,Approved
25,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Drivers,5,Approved
25,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,Drivers,5,Approved
40,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,N,Laborers,1,Approved
40,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,N,Laborers,1,Approved
24,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,Y,Y,Sales staff,4,Approved
24,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,Y,Y,Sales staff,4,Approved
24,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,Y,Y,Sales staff,4,Approved
24,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,Y,Y,Sales staff,4,Approved
24,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,Y,Y,Sales staff,4,Approved
24,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,Y,Y,Sales staff,4,Approved
24,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1.0,Y,Y,Sales staff,4,Approved
38,184500.0,Working,Higher education,Married,House / apartment,2,4.0,N,Y,,12,Approved
44,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2,4.0,N,Y,Medicine staff,23,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
37,112500.0,Working,Higher education,Married,House / apartment,1,3.0,N,Y,Sales staff,6,Approved
35,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,2.0,Y,Y,Medicine staff,4,Approved
35,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,2.0,Y,Y,Medicine staff,4,Approved
35,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,2.0,Y,Y,Medicine staff,4,Approved
35,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,2.0,Y,Y,Medicine staff,4,Approved
35,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,2.0,Y,Y,Medicine staff,4,Approved
35,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,2.0,Y,Y,Medicine staff,4,Approved
35,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,2.0,Y,Y,Medicine staff,4,Approved
35,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,2.0,Y,Y,Medicine staff,4,Approved
35,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,2.0,Y,Y,Medicine staff,4,Approved
35,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,2.0,Y,Y,Medicine staff,4,Approved
35,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,2.0,Y,Y,Medicine staff,4,Approved
33,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,,0,Approved
33,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,3,5.0,N,Y,,6,Approved
33,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,3,5.0,N,Y,,6,Approved
33,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,3,5.0,N,Y,,6,Approved
33,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,3,5.0,N,Y,,6,Approved
33,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,3,5.0,N,Y,,6,Approved
33,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,3,5.0,N,Y,,6,Approved
33,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,3,5.0,N,Y,,6,Approved
33,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,3,5.0,N,Y,,6,Approved
33,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,3,5.0,N,Y,,6,Approved
33,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,3,5.0,N,Y,,6,Approved
33,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,3,5.0,N,Y,,6,Approved
66,180000.0,Working,Secondary / secondary special,Widow,House / apartment,0,1.0,N,N,,11,Approved
66,180000.0,Working,Secondary / secondary special,Widow,House / apartment,0,1.0,N,N,,11,Approved
66,180000.0,Working,Secondary / secondary special,Widow,House / apartment,0,1.0,N,N,,11,Approved
66,180000.0,Working,Secondary / secondary special,Widow,House / apartment,0,1.0,N,N,,11,Approved
61,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
61,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
61,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
61,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
61,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
45,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,Y,Y,Accountants,8,Approved
45,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,Y,Y,Accountants,8,Approved
45,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,Y,Y,Accountants,8,Approved
45,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,Y,Y,Accountants,8,Approved
45,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,Y,Y,Accountants,8,Approved
45,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,2.0,Y,Y,Accountants,8,Approved
57,202500.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0,1.0,N,N,,-1000,Approved
27,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,N,Drivers,1,Approved
27,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,N,N,Drivers,1,Approved
58,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
58,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,-1000,Approved
24,135000.0,State servant,Higher education,Married,House / apartment,1,3.0,Y,Y,Core staff,0,Approved
24,135000.0,State servant,Higher education,Married,House / apartment,1,3.0,Y,Y,Core staff,0,Approved
24,135000.0,State servant,Higher education,Married,House / apartment,1,3.0,Y,Y,Core staff,0,Approved
24,135000.0,State servant,Higher education,Married,House / apartment,1,3.0,Y,Y,Core staff,0,Approved
59,103500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,Cooking staff,11,Approved
59,103500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,N,Y,Cooking staff,11,Approved
50,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,High skill tech staff,4,Approved
50,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,High skill tech staff,4,Approved
50,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,High skill tech staff,4,Approved
50,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,High skill tech staff,4,Approved
50,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,High skill tech staff,4,Approved
50,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,High skill tech staff,4,Approved
50,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,High skill tech staff,4,Approved
50,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,High skill tech staff,4,Approved
50,360000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,High skill tech staff,4,Approved
29,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,2.0,N,N,Private service staff,7,Approved
29,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,2.0,N,N,Private service staff,7,Approved
29,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,2.0,N,N,Private service staff,7,Approved
29,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,2.0,N,N,Private service staff,7,Approved
29,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,2.0,N,N,Private service staff,7,Approved
29,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,2.0,N,N,Private service staff,7,Approved
31,270000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Core staff,10,Approved
31,270000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Core staff,10,Approved
31,270000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Core staff,10,Approved
31,270000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Core staff,10,Approved
31,270000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Core staff,10,Approved
31,270000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Core staff,10,Approved
31,270000.0,State servant,Secondary / secondary special,Married,House / apartment,0,2.0,Y,Y,Core staff,10,Approved
51,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,5,Approved
51,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,5,Approved
51,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,5,Approved
51,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,5,Approved
51,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,5,Approved
51,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,5,Approved
51,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,,5,Approved
43,405000.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Laborers,13,Approved
43,405000.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Laborers,13,Approved
43,405000.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Laborers,13,Approved
43,405000.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Laborers,13,Approved
43,405000.0,Working,Higher education,Married,House / apartment,0,2.0,N,Y,Laborers,13,Approved
51,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,Y,Y,Security staff,3,Approved
51,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,Y,Y,Security staff,3,Approved
51,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,Y,Y,Security staff,3,Approved
35,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,,3,Approved
35,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,,3,Approved
35,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,3.0,N,Y,,3,Approved
37,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Laborers,2,Approved
37,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Laborers,2,Approved
37,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Laborers,2,Approved
37,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Laborers,2,Approved
37,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Laborers,2,Approved
37,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Laborers,2,Approved
37,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Laborers,2,Approved
37,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Laborers,2,Approved
37,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Laborers,2,Approved
37,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,3.0,Y,Y,Laborers,2,Approved
40,135000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Managers,12,Approved
40,135000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Managers,12,Approved
40,135000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Managers,12,Approved
40,135000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Managers,12,Approved
40,135000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Managers,12,Approved
40,135000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Managers,12,Approved
40,135000.0,Working,Higher education,Married,House / apartment,1,3.0,Y,Y,Managers,12,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,8,Approved
53,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,8,Approved
39,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,2.0,N,Y,Laborers,4,Approved
61,112500.0,Working,Higher education,Widow,House / apartment,0,1.0,N,Y,Accountants,3,Approved
55,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,0,2.0,Y,Y,High skill tech staff,2,Approved
55,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,0,2.0,Y,Y,High skill tech staff,2,Approved
55,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,0,2.0,Y,Y,High skill tech staff,2,Approved
